index,mask_name,area,stage,a_LL,a_LH,a_HL,a_HH,size_group
30,mask_sub-S09308_ses-E22400_run-1_bp-chest_vp-ap_dx.png,0.1019810289144516,dec2,0.49957048892974854,0.500946581363678,0.5004512071609497,0.4991602897644043,mid
30,mask_sub-S09308_ses-E22400_run-1_bp-chest_vp-ap_dx.png,0.1019810289144516,dec1,0.5021076202392578,0.5009561777114868,0.49981918931007385,0.49892961978912354,mid
31,mask_sub-S09308_ses-E25907_run-1_bp-chest_vp-ap_dx.png,0.018893495202064514,dec4,0.5007854700088501,0.4990418255329132,0.49934619665145874,0.5004754066467285,small
31,mask_sub-S09308_ses-E25907_run-1_bp-chest_vp-ap_dx.png,0.018893495202064514,dec3,0.49977296590805054,0.49982208013534546,0.5004484057426453,0.4996277987957001,small
31,mask_sub-S09308_ses-E25907_run-1_bp-chest_vp-ap_dx.png,0.018893495202064514,dec2,0.49886059761047363,0.5007165670394897,0.500444769859314,0.49893301725387573,small
31,mask_sub-S09308_ses-E25907_run-1_bp-chest_vp-ap_dx.png,0.018893495202064514,dec1,0.5022642612457275,0.5013883709907532,0.4995671808719635,0.4994503855705261,small
32,mask_sub-S09309_ses-E16094_run-1_bp-chest_vp-ap_cr.png,0.13996732234954834,dec4,0.5008196830749512,0.49912214279174805,0.4996287524700165,0.5003224611282349,mid
32,mask_sub-S09309_ses-E16094_run-1_bp-chest_vp-ap_cr.png,0.13996732234954834,dec3,0.5000444054603577,0.4993704855442047,0.5006773471832275,0.49956852197647095,mid
32,mask_sub-S09309_ses-E16094_run-1_bp-chest_vp-ap_cr.png,0.13996732234954834,dec2,0.49984490871429443,0.5008798241615295,0.5002155900001526,0.4992888569831848,mid
32,mask_sub-S09309_ses-E16094_run-1_bp-chest_vp-ap_cr.png,0.13996732234954834,dec1,0.5017516016960144,0.5010930299758911,0.4996282160282135,0.49906057119369507,mid
33,mask_sub-S09309_ses-E24760_acq-1_run-1_bp-chest_vp-pa_dx.png,0.12029655277729034,dec4,0.5008372068405151,0.49916523694992065,0.49940627813339233,0.5003598928451538,mid
33,mask_sub-S09309_ses-E24760_acq-1_run-1_bp-chest_vp-pa_dx.png,0.12029655277729034,dec3,0.49981772899627686,0.4994043707847595,0.500530481338501,0.4997357726097107,mid
33,mask_sub-S09309_ses-E24760_acq-1_run-1_bp-chest_vp-pa_dx.png,0.12029655277729034,dec2,0.49968957901000977,0.5006967782974243,0.5005828142166138,0.499228298664093,mid
33,mask_sub-S09309_ses-E24760_acq-1_run-1_bp-chest_vp-pa_dx.png,0.12029655277729034,dec1,0.5020247101783752,0.5008202791213989,0.4999249577522278,0.4990955591201782,mid
34,mask_sub-S09310_ses-E16095_run-1_bp-chest_vp-ap_dx.png,0.009327168576419353,dec4,0.5007854700088501,0.4990418255329132,0.49934619665145874,0.5004754066467285,small
34,mask_sub-S09310_ses-E16095_run-1_bp-chest_vp-ap_dx.png,0.009327168576419353,dec3,0.49977296590805054,0.49982208013534546,0.5004484057426453,0.4996277987957001,small
34,mask_sub-S09310_ses-E16095_run-1_bp-chest_vp-ap_dx.png,0.009327168576419353,dec2,0.49886059761047363,0.5007165670394897,0.500444769859314,0.49893301725387573,small
34,mask_sub-S09310_ses-E16095_run-1_bp-chest_vp-ap_dx.png,0.009327168576419353,dec1,0.5022642612457275,0.5013883709907532,0.4995671808719635,0.4994503855705261,small
35,mask_sub-S09310_ses-E24865_run-1_bp-chest_vp-ap_dx.png,0.009367028251290321,dec4,0.5007854700088501,0.4990418255329132,0.49934619665145874,0.5004754066467285,small
35,mask_sub-S09310_ses-E24865_run-1_bp-chest_vp-ap_dx.png,0.009367028251290321,dec3,0.49977296590805054,0.49982208013534546,0.5004484057426453,0.4996277987957001,small
35,mask_sub-S09310_ses-E24865_run-1_bp-chest_vp-ap_dx.png,0.009367028251290321,dec2,0.49886059761047363,0.5007165670394897,0.500444769859314,0.49893301725387573,small
35,mask_sub-S09310_ses-E24865_run-1_bp-chest_vp-ap_dx.png,0.009367028251290321,dec1,0.5022642612457275,0.5013883709907532,0.4995671808719635,0.4994503855705261,small
36,mask_sub-S09311_ses-E20696_run-1_bp-chest_vp-pa_cr.png,0.1569475382566452,dec4,0.5005525350570679,0.4992451071739197,0.49963080883026123,0.5002871751785278,large
36,mask_sub-S09311_ses-E20696_run-1_bp-chest_vp-pa_cr.png,0.1569475382566452,dec3,0.49995458126068115,0.49959230422973633,0.5006732940673828,0.4996316432952881,large
36,mask_sub-S09311_ses-E20696_run-1_bp-chest_vp-pa_cr.png,0.1569475382566452,dec2,0.5001217722892761,0.5004487633705139,0.500549852848053,0.49871715903282166,large
36,mask_sub-S09311_ses-E20696_run-1_bp-chest_vp-pa_cr.png,0.1569475382566452,dec1,0.5009005069732666,0.5008519291877747,0.4999760389328003,0.49957922101020813,large
37,mask_sub-S09311_ses-E21848_run-1_bp-chest_vp-ap_cr.png,0.13913026452064514,dec4,0.5005525350570679,0.4992451071739197,0.49963080883026123,0.5002871751785278,mid
37,mask_sub-S09311_ses-E21848_run-1_bp-chest_vp-ap_cr.png,0.13913026452064514,dec3,0.49995458126068115,0.49959230422973633,0.5006732940673828,0.4996316432952881,mid
37,mask_sub-S09311_ses-E21848_run-1_bp-chest_vp-ap_cr.png,0.13913026452064514,dec2,0.5001217722892761,0.5004487633705139,0.500549852848053,0.49871715903282166,mid
37,mask_sub-S09311_ses-E21848_run-1_bp-chest_vp-ap_cr.png,0.13913026452064514,dec1,0.5009005069732666,0.5008519291877747,0.4999760389328003,0.49957922101020813,mid
38,mask_sub-S09311_ses-E21850_run-1_bp-chest_vp-ap_cr.png,0.12113361060619354,dec4,0.5005525350570679,0.4992451071739197,0.49963080883026123,0.5002871751785278,mid
38,mask_sub-S09311_ses-E21850_run-1_bp-chest_vp-ap_cr.png,0.12113361060619354,dec3,0.49995458126068115,0.49959230422973633,0.5006732940673828,0.4996316432952881,mid
38,mask_sub-S09311_ses-E21850_run-1_bp-chest_vp-ap_cr.png,0.12113361060619354,dec2,0.5001217722892761,0.5004487633705139,0.500549852848053,0.49871715903282166,mid
38,mask_sub-S09311_ses-E21850_run-1_bp-chest_vp-ap_cr.png,0.12113361060619354,dec1,0.5009005069732666,0.5008519291877747,0.4999760389328003,0.49957922101020813,mid
39,mask_sub-S09312_ses-E23677_run-1_bp-chest_vp-ap_dx.png,0.14190050959587097,dec4,0.5005525350570679,0.4992451071739197,0.49963080883026123,0.5002871751785278,mid
39,mask_sub-S09312_ses-E23677_run-1_bp-chest_vp-ap_dx.png,0.14190050959587097,dec3,0.49995458126068115,0.49959230422973633,0.5006732940673828,0.4996316432952881,mid
39,mask_sub-S09312_ses-E23677_run-1_bp-chest_vp-ap_dx.png,0.14190050959587097,dec2,0.5001217722892761,0.5004487633705139,0.500549852848053,0.49871715903282166,mid
39,mask_sub-S09312_ses-E23677_run-1_bp-chest_vp-ap_dx.png,0.14190050959587097,dec1,0.5009005069732666,0.5008519291877747,0.4999760389328003,0.49957922101020813,mid
40,mask_sub-S09312_ses-E23812_run-1_bp-chest_vp-ap_dx.png,0.21703603863716125,dec4,0.5005525350570679,0.4992451071739197,0.49963080883026123,0.5002871751785278,large
40,mask_sub-S09312_ses-E23812_run-1_bp-chest_vp-ap_dx.png,0.21703603863716125,dec3,0.49995458126068115,0.49959230422973633,0.5006732940673828,0.4996316432952881,large
40,mask_sub-S09312_ses-E23812_run-1_bp-chest_vp-ap_dx.png,0.21703603863716125,dec2,0.5001217722892761,0.5004487633705139,0.500549852848053,0.49871715903282166,large
40,mask_sub-S09312_ses-E23812_run-1_bp-chest_vp-ap_dx.png,0.21703603863716125,dec1,0.5009005069732666,0.5008519291877747,0.4999760389328003,0.49957922101020813,large
41,mask_sub-S09312_ses-E24141_run-1_bp-chest_vp-ap_dx.png,0.029516102746129036,dec4,0.5009479522705078,0.4991612434387207,0.49916720390319824,0.5003721714019775,small
41,mask_sub-S09312_ses-E24141_run-1_bp-chest_vp-ap_dx.png,0.029516102746129036,dec3,0.4995960593223572,0.4994499087333679,0.5003370046615601,0.49991288781166077,small
41,mask_sub-S09312_ses-E24141_run-1_bp-chest_vp-ap_dx.png,0.029516102746129036,dec2,0.4993026852607727,0.5005757808685303,0.5009472370147705,0.49921947717666626,small
41,mask_sub-S09312_ses-E24141_run-1_bp-chest_vp-ap_dx.png,0.029516102746129036,dec1,0.5024902820587158,0.5005857944488525,0.500133752822876,0.49903470277786255,small
42,mask_sub-S09312_ses-E24163_run-1_bp-chest_vp-ap_dx.png,0.18546715378761292,dec4,0.5006475448608398,0.49920952320098877,0.499650776386261,0.5003088712692261,large
42,mask_sub-S09312_ses-E24163_run-1_bp-chest_vp-ap_dx.png,0.18546715378761292,dec3,0.4999697804450989,0.4994804859161377,0.500696063041687,0.49962109327316284,large
42,mask_sub-S09312_ses-E24163_run-1_bp-chest_vp-ap_dx.png,0.18546715378761292,dec2,0.5000099539756775,0.500543475151062,0.500411868095398,0.4989476799964905,large
42,mask_sub-S09312_ses-E24163_run-1_bp-chest_vp-ap_dx.png,0.18546715378761292,dec1,0.5012420415878296,0.500976026058197,0.4998083710670471,0.4994424283504486,large
43,mask_sub-S09312_ses-E24866_run-1_bp-chest_vp-ap_dx.png,0.14861686527729034,dec4,0.5006199479103088,0.4992576837539673,0.49958422780036926,0.5003796815872192,mid
43,mask_sub-S09312_ses-E24866_run-1_bp-chest_vp-ap_dx.png,0.14861686527729034,dec3,0.49988853931427,0.4993845820426941,0.500737190246582,0.4996621310710907,mid
43,mask_sub-S09312_ses-E24866_run-1_bp-chest_vp-ap_dx.png,0.14861686527729034,dec2,0.49994006752967834,0.5006033182144165,0.5005649924278259,0.49922841787338257,mid
43,mask_sub-S09312_ses-E24866_run-1_bp-chest_vp-ap_dx.png,0.14861686527729034,dec1,0.5017351508140564,0.5009289979934692,0.5001006722450256,0.4990425109863281,mid
44,mask_sub-S09312_ses-E25262_run-1_bp-chest_vp-ap_dx.png,0.09337133169174194,dec4,0.5008121728897095,0.49912863969802856,0.49957308173179626,0.5002903938293457,mid
44,mask_sub-S09312_ses-E25262_run-1_bp-chest_vp-ap_dx.png,0.09337133169174194,dec3,0.5000765323638916,0.49936115741729736,0.5006394386291504,0.49959293007850647,mid
44,mask_sub-S09312_ses-E25262_run-1_bp-chest_vp-ap_dx.png,0.09337133169174194,dec2,0.49975234270095825,0.5011183619499207,0.5002157688140869,0.49925658106803894,mid
